          id  timestamp  track  channel  event  note  midi_value  sustain
1671  116973          1      0        0     69     0        1671        0
1672  116973          1      0        0     73     0        1672        0
1673  116986          0      0        0     73     0        1673        0
1674  116999          0      0        1     83    80        1674        0
1675  116999          1      0        1     56    68        1675        0
1676  117001          1      0        3     64     0        1676        0
1677  117002          1      0        3     64   127        1677        0
1678  117236          0      0        0     83     0        1678        0
1679  117249          0      0        1     81    80        1679        0
1680  117473          1      0        0     56     0        1680        0
1681  117486          0      0        0     81     0        1681        0
1682  117499          0      0        1     80    80        1682        0
1683  117499          1      0        1     64    68        1683        0
1684  117499          1      0        1     68    68        1684        0
1685  117973          1      0        0     64     0        1685        0
1686  117973          1      0        0     68     0        1686        0
1687  117999          1      0        1     68    68        1687        0
1688  117999          1      0        1     71    68        1688        0
1689  118448          0      0        0     80     0        1689        0
1690  118473          1      0        0     68     0        1690        0
1691  118473          1      0        0     71     0        1691        0
1692  118499          0      0        1     69    80        1692        0
1693  118499          1      0        1     54    68        1693        0
1694  118501          1      0        3     64     0        1694        0
1695  118502          1      0        3     64   127        1695        0
1696  118736          0      0        0     69     0        1696        0
1697  118749          0      0        1     68    80        1697        0
1698  118973          1      0        0     54     0        1698        0
1699  118986          0      0        0     68     0        1699        0
1700  118999          0      0        1     69    80        1700        0
1701  118999          1      0        1     61    68        1701        0
1702  118999          1      0        1     64    68        1702        0
1703  119236          0      0        0     69     0        1703        0
1704  119249          0      0        1     71    80        1704        0
1705  119473          1      0        0     61     0        1705        0
1706  119473          1      0        0     64     0        1706        0
1707  119486          0      0        0     71     0        1707        0
1708  119499          0      0        1     73    80        1708        0
1709  119499          1      0        1     66    68        1709        0
1710  119499          1      0        1     69    68        1710        0
1711  119736          0      0        0     73     0        1711        0
1712  119749          0      0        1     80    80        1712        0
1713  119973          1      0        0     66     0        1713        0
1714  119973          1      0        0     69     0        1714        0
1715  119986          0      0        0     80     0        1715        0
1716  119999          0      0        1     78    80        1716        0
1717  119999          1      0        1     59    68        1717        0
1718  120001          1      0        3     64     0        1718        0
1719  120002          1      0        3     64   127        1719        0
1720  120473          1      0        0     59     0        1720        0
1721  120499          1      0        1     63    68        1721        0
1722  120499          1      0        1     66    68        1722        0
1723  120973          1      0        0     63     0        1723        0
1724  120973          1      0        0     66     0        1724        0
1725  120999          1      0        1     66    68        1725        0
1726  120999          1      0        1     71    68        1726        0
1727  121423          0      0        0     78     0        1727        0
1728  121473          1      0        0     66     0        1728        0
1729  121473          1      0        0     71     0        1729        0
1730  121499          1      0        1     40    68        1730        0
1731  121499          1      0        1     52    68        1731        0
1732  121501          1      0        3     64     0        1732        0
1733  121502          1      0        3     64   127        1733        0
1734  121666          0      0        1     95    80        1734        0
1735  121823          0      0        0     95     0        1735        0
1736  121833          0      0        1     93    80        1736        0
1737  121973          1      0        0     40     0        1737        0
1738  121973          1      0        0     52     0        1738        0
1739  121990          0      0        0     93     0        1739        0
1740  121999          0      0        1     92    80        1740        0
1741  121999          1      0        1     59    68        1741        0
1742  121999          1      0        1     64    68        1742        0
1743  122157          0      0        0     92     0        1743        0
1744  122166          0      0        1     90    80        1744        0
1745  122323          0      0        0     90     0        1745        0
1746  122333          0      0        1     88    80        1746        0
1747  122473          1      0        0     59     0        1747        0
1748  122473          1      0        0     64     0        1748        0
1749  122490          0      0        0     88     0        1749        0
1750  122499          0      0        1     87    80        1750        0
1751  122499          1      0        1     64    68        1751        0
1752  122499          1      0        1     68    68        1752        0
1753  122657          0      0        0     87     0        1753        0
1754  122666          0      0        1     85    80        1754        0
1755  122823          0      0        0     85     0        1755        0
1756  122833          0      0        1     83    80        1756        0
1757  122973          1      0        0     64     0        1757        0
1758  122973          1      0        0     68     0        1758        0
1759  122990          0      0        0     83     0        1759        0
1760  122999          0      0        1     81    80        1760        0
1761  122999          1      0        1     39    68        1761        0
1762  122999          1      0        1     51    68        1762        0
1763  123001          1      0        3     64     0        1763        0
1764  123002          1      0        3     64   127        1764        0
1765  123157          0      0        0     81     0        1765        0
1766  123166          0      0        1     80    80        1766        0
1767  123323          0      0        0     80     0        1767        0
1768  123333          0      0        1     78    80        1768        0
1769  123473          1      0        0     39     0        1769        0
1770  123473          1      0        0     51     0        1770        0
1771  123490          0      0        0     78     0        1771        0
1772  123499          0      0        1     76    80        1772        0
1773  123499          1      0        1     54    68        1773        0
1774  123499          1      0        1     59    68        1774        0
1775  123657          0      0        0     76     0        1775        0
1776  123666          0      0        1     75    80        1776        0
1777  123823          0      0        0     75     0        1777        0
1778  123833          0      0        1     73    80        1778        0
1779  123973          1      0        0     54     0        1779        0
1780  123973          1      0        0     59     0        1780        0
1781  123990          0      0        0     73     0        1781        0
1782  123999          0      0        1     71    80        1782        0
1783  123999          1      0        1     59    68        1783        0
1784  123999          1      0        1     63    68        1784        0
1785  124157          0      0        0     71     0        1785        0
1786  124166          0      0        1     69    80        1786        0
1787  124323          0      0        0     69     0        1787        0
1788  124333          0      0        1     68    80        1788        0
1789  124473          1      0        0     59     0        1789        0
1790  124473          1      0        0     63     0        1790        0
1791  124490          0      0        0     68     0        1791        0
1792  124499          0      0        1     66    80        1792        0
1793  124499          1      0        1     37    68        1793        0
1794  124499          1      0        1     49    68        1794        0
1795  124501          1      0        3     64     0        1795        0
1796  124502          1      0        3     64   127        1796        0
1797  124657          0      0        0     66     0        1797        0
1798  124666          0      0        1     64    80        1798        0
1799  124823          0      0        0     64     0        1799        0
1800  124833          0      0        1     63    80        1800        0
1801  124973          1      0        0     37     0        1801        0
1802  124973          1      0        0     49     0        1802        0
1803  124990          0      0        0     63     0        1803        0
1804  124999          0      0        1     64    80        1804        0
1805  124999          1      0        1     56    68        1805        0
1806  124999          1      0        1     61    68        1806        0
1807  125157          0      0        0     64     0        1807        0
1808  125166          0      0        1     66    80        1808        0
1809  125323          0      0        0     66     0        1809        0
1810  125333          0      0        1     68    80        1810        0
1811  125473          1      0        0     56     0        1811        0
1812  125473          1      0        0     61     0        1812        0
1813  125490          0      0        0     68     0        1813        0
1814  125499          0      0        1     69    80        1814        0
1815  125499          1      0        1     61    68        1815        0
1816  125499          1      0        1     64    68        1816        0
1817  125657          0      0        0     69     0        1817        0
1818  125666          0      0        1     71    80        1818        0
1819  125823          0      0        0     71     0        1819        0
1820  125833          0      0        1     73    80        1820        0
1821  125973          1      0        0     61     0        1821        0
1822  125973          1      0        0     64     0        1822        0
1823  125990          0      0        0     73     0        1823        0
1824  125999          0      0        1     75    80        1824        0
1825  125999          1      0        1     44    68        1825        0
1826  125999          1      0        1     56    68        1826        0
1827  126001          1      0        3     64     0        1827        0
1828  126002          1      0        3     64   127        1828        0
1829  126157          0      0        0     75     0        1829        0
1830  126166          0      0        1     76    80        1830        0
1831  126323          0      0        0     76     0        1831        0
1832  126333          0      0        1     78    80        1832        0
1833  126473          1      0        0     44     0        1833        0
1834  126473          1      0        0     56     0        1834        0
1835  126490          0      0        0     78     0        1835        0
1836  126499          0      0        1     80    80        1836        0
1837  126499          1      0        1     59    68        1837        0
1838  126499          1      0        1     63    68        1838        0
1839  126657          0      0        0     80     0        1839        0
1840  126666          0      0        1     81    80        1840        0
1841  126823          0      0        0     81     0        1841        0
1842  126833          0      0        1     83    80        1842        0
1843  126973          1      0        0     59     0        1843        0
1844  126973          1      0        0     63     0        1844        0
1845  126990          0      0        0     83     0        1845        0
1846  126999          0      0        1     85    80        1846        0
1847  126999          1      0        1     63    68        1847        0
1848  126999          1      0        1     68    68        1848        0
1849  127157          0      0        0     85     0        1849        0
1850  127166          0      0        1     87    80        1850        0
1851  127323          0      0        0     87     0        1851        0
1852  127333          0      0        1     88    80        1852        0
1853  127473          1      0        0     63     0        1853        0
1854  127473          1      0        0     68     0        1854        0
1855  127490          0      0        0     88     0        1855        0
1856  127499          0      0        1     73    80        1856        0
1857  127499          1      0        1     45    68        1857        0
1858  127499          1      0        1     57    68        1858        0
1859  127501          1      0        3     64     0        1859        0
1860  127502          1      0        3     64   127        1860        0
1861  127973          1      0        0     45     0        1861        0
1862  127973          1      0        0     57     0        1862        0
1863  127999          1      0        1     61    68        1863        0
1864  127999          1      0        1     64    68        1864        0
1865  128448          0      0        0     73     0        1865        0
1866  128473          1      0        0     61     0        1866        0
1867  128473          1      0        0     64     0        1867        0
1868  128499          0      0        1     85    80        1868        0
1869  128499          0      0        1     81    80        1869        0
1870  128499          1      0        1     64    68        1870        0
1871  128499          1      0        1     69    68        1871        0
1872  128973          0      0        0     85     0        1872        0
1873  128973          0      0        0     81     0        1873        0
1874  128973          1      0        0     64     0        1874        0
1875  128973          1      0        0     69     0        1875        0
1876  128999          0      0        1     83    80        1876        0
1877  128999          0      0        1     80    80        1877        0
1878  128999          1      0        1     44    68        1878        0
1879  128999          1      0        1     56    68        1879        0
1880  129001          1      0        3     64     0        1880        0
1881  129002          1      0        3     64   127        1881        0
1882  129473          1      0        0     44     0        1882        0
1883  129473          1      0        0     56     0        1883        0
1884  129499          1      0        1     59    68        1884        0
1885  129499          1      0        1     64    68        1885        0
1886  129948          0      0        0     83     0        1886        0
1887  129948          0      0        0     80     0        1887        0
1888  129973          1      0        0     59     0        1888        0
1889  129973          1      0        0     64     0        1889        0
1890  129999          0      0        1     80    80        1890        0
1891  129999          0      0        1     71    80        1891        0
1892  129999          1      0        1     64    68        1892        0
1893  129999          1      0        1     68    68        1893        0
1894  130473          0      0        0     80     0        1894        0
1895  130473          0      0        0     71     0        1895        0
1896  130473          1      0        0     64     0        1896        0
1897  130473          1      0        0     68     0        1897        0
1898  130499          0      0        1     81    80        1898        0
1899  130499          0      0        1     73    80        1899        0
1900  130499          1      0        1     42    68        1900        0
1901  130499          1      0        1     54    68        1901        0
1902  130501          1      0        3     64     0        1902        0
1903  130502          1      0        3     64   127        1903        0
1904  130973          1      0        0     42     0        1904        0
1905  130973          1      0        0     54     0        1905        0
1906  130999          1      0        1     61    68        1906        0
1907  130999          1      0        1     64    68        1907        0
1908  131211          0      0        0     81     0        1908        0
1909  131211          0      0        0     73     0        1909        0
1910  131249          0      0        1     80    80        1910        0
1911  131473          1      0        0     61     0        1911        0
1912  131473          1      0        0     64     0        1912        0
1913  131486          0      0        0     80     0        1913        0
1914  131499          0      0        1     78    80        1914        0
1915  131499          1      0        1     66    68        1915        0
1916  131499          1      0        1     69    68        1916        0
1917  131736          0      0        0     78     0        1917        0
1918  131749          0      0        1     76    80        1918        0
1919  131973          1      0        0     66     0        1919        0
1920  131973          1      0        0     69     0        1920        0
1921  131986          0      0        0     76     0        1921        0
1922  131999          0      0        1     78    80        1922        0
1923  131999          1      0        1     47    68        1923        0
1924  132001          1      0        3     64     0        1924        0
1925  132002          1      0        3     64   127        1925        0
1926  132473          1      0        0     47     0        1926        0
1927  132499          1      0        1     59    68        1927        0
1928  132499          1      0        1     63    68        1928        0
1929  132973          1      0        0     59     0        1929        0
1930  132973          1      0        0     63     0        1930        0
1931  132999          1      0        1     63    68        1931        0
1932  132999          1      0        1     66    68        1932        0
1933  133423          0      0        0     78     0        1933        0
1934  133473          1      0        0     63     0        1934        0
1935  133473          1      0        0     66     0        1935        0
1936  133499          0      0        1     88    80        1936        0
1937  133499          0      0        1     80    80        1937        0
1938  133499          1      0        1     40    68        1938        0
1939  133499          1      0        1     52    68        1939        0
1940  133501          1      0        3     64     0        1940        0
1941  133502          1      0        3     64   127        1941        0
1942  133973          0      0        0     88     0        1942        0
1943  133973          0      0        0     80     0        1943        0
1944  133973          1      0        0     40     0        1944        0
1945  133973          1      0        0     52     0        1945        0
1946  133999          0      0        1     88    80        1946        0
1947  133999          0      0        1     80    80        1947        0
1948  133999          1      0        1     52    68        1948        0
1949  133999          1      0        1     56    68        1949        0
1950  133999          1      0        1     59    68        1950        0
1951  134473          0      0        0     80     0        1951        0
1952  134473          0      0        0     88     0        1952        0
1953  134473          1      0        0     52     0        1953        0
1954  134473          1      0        0     56     0        1954        0
1955  134473          1      0        0     59     0        1955        0
1956  134499          0      0        1     88    80        1956        0
1957  134499          0      0        1     80    80        1957        0
1958  134499          1      0        1     59    68        1958        0
1959  134499          1      0        1     64    68        1959        0
1960  134973          0      0        0     88     0        1960        0
1961  134973          0      0        0     80     0        1961        0
1962  134973          1      0        0     59     0        1962        0
1963  134973          1      0        0     64     0        1963        0
1964  134999          0      0        1     88    80        1964        0
1965  134999          0      0        1     80    80        1965        0
1966  134999          1      0        1     39    68        1966        0
1967  134999          1      0        1     51    68        1967        0
1968  135001          1      0        3     64     0        1968        0
1969  135002          1      0        3     64   127        1969        0
1970  135473          0      0        0     88     0        1970        0
1971  135473          0      0        0     80     0        1971        0
1972  135473          1      0        0     39     0        1972        0
1973  135473          1      0        0     51     0        1973        0
1974  135499          0      0        1     88    80        1974        0
1975  135499          0      0        1     80    80        1975        0
1976  135499          1      0        1     54    68        1976        0
1977  135499          1      0        1     59    68        1977        0
1978  135736          0      0        0     88     0        1978        0
1979  135736          0      0        0     80     0        1979        0
1980  135749          0      0        1     90    80        1980        0
1981  135749          0      0        1     81    80        1981        0
1982  135973          1      0        0     54     0        1982        0
1983  135973          1      0        0     59     0        1983        0
1984  135986          0      0        0     90     0        1984        0
1985  135986          0      0        0     81     0        1985        0
1986  135999          0      0        1     88    80        1986        0
1987  135999          0      0        1     80    80        1987        0
1988  135999          1      0        1     59    68        1988        0
1989  135999          1      0        1     63    68        1989        0
1990  136236          0      0        0     88     0        1990        0
1991  136236          0      0        0     80     0        1991        0
1992  136249          0      0        1     87    80        1992        0
1993  136249          0      0        1     78    80        1993        0
1994  136473          1      0        0     59     0        1994        0
1995  136473          1      0        0     63     0        1995        0
1996  136486          0      0        0     87     0        1996        0
1997  136486          0      0        0     78     0        1997        0
1998  136499          0      0        1     88    80        1998        0
1999  136499          0      0        1     80    80        1999        0
2000  136499          1      0        1     37    68        2000        0
2001  136499          1      0        1     49    68        2001        0
2002  136501          1      0        3     64     0        2002        0
2003  136502          1      0        3     64   127        2003        0
2004  136736          0      0        0     88     0        2004        0
2005  136736          0      0        0     80     0        2005        0
2006  136749          0      0        1     78    80        2006        0
2007  136973          1      0        0     37     0        2007        0
2008  136973          1      0        0     49     0        2008        0
2009  136986          0      0        0     78     0        2009        0
2010  136999          0      0        1     80    80        2010        0
2011  136999          1      0        1     61    68        2011        0
2012  136999          1      0        1     64    68        2012        0
2013  137236          0      0        0     80     0        2013        0
2014  137249          0      0        1     81    80        2014        0
2015  137473          1      0        0     61     0        2015        0
2016  137473          1      0        0     64     0        2016        0
2017  137486          0      0        0     81     0        2017        0
2018  137499          0      0        1     83    80        2018        0
2019  137499          1      0        1     64    68        2019        0
2020  137499          1      0        1     68    68        2020        0
2021  137736          0      0        0     83     0        2021        0
2022  137749          0      0        1     85    80        2022        0
2023  137973          1      0        0     64     0        2023        0
2024  137973          1      0        0     68     0        2024        0
2025  137986          0      0        0     85     0        2025        0
2026  137999          0      0        1     83    80        2026        0
2027  137999          1      0        1     44    68        2027        0
2028  137999          1      0        1     56    68        2028        0
2029  138001          1      0        3     64     0        2029        0
2030  138002          1      0        3     64   127        2030        0
2031  138236          0      0        0     83     0        2031        0
2032  138249          0      0        1     95    80        2032        0
2033  138473          1      0        0     44     0        2033        0
2034  138473          1      0        0     56     0        2034        0
2035  138486          0      0        0     95     0        2035        0
2036  138499          0      0        1     93    80        2036        0
2037  138499          1      0        1     63    68        2037        0
2038  138499          1      0        1     68    68        2038        0
2039  138736          0      0        0     93     0        2039        0
2040  138749          0      0        1     92    80        2040        0
2041  138973          1      0        0     63     0        2041        0
2042  138973          1      0        0     68     0        2042        0
2043  138986          0      0        0     92     0        2043        0
2044  138999          0      0        1     90    80        2044        0
2045  138999          1      0        1     68    68        2045        0
2046  138999          1      0        1     71    68        2046        0
2047  139236          0      0        0     90     0        2047        0
2048  139249          0      0        1     88    80        2048        0
2049  139473          1      0        0     68     0        2049        0
2050  139473          1      0        0     71     0        2050        0
2051  139486          0      0        0     88     0        2051        0
2052  139499          0      0        1     85    80        2052        0
2053  139499          1      0        1     45    68        2053        0
2054  139499          1      0        1     57    68        2054        0
2055  139501          1      0        3     64     0        2055        0
2056  139502          1      0        3     64   127        2056        0
2057  139736          0      0        0     85     0        2057        0
2058  139749          0      0        1     83    80        2058        0
2059  139973          1      0        0     45     0        2059        0
2060  139973          1      0        0     57     0        2060        0
2061  139986          0      0        0     83     0        2061        0
2062  139999          0      0        1     81    80        2062        0
2063  139999          1      0        1     61    68        2063        0
2064  139999          1      0        1     64    68        2064        0
2065  140236          0      0        0     81     0        2065        0
2066  140249          0      0        1     83    80        2066        0
2067  140473          1      0        0     61     0        2067        0
2068  140473          1      0        0     64     0        2068        0
2069  140486          0      0        0     83     0        2069        0
2070  140499          0      0        1     85    80        2070        0
2071  140499          1      0        1     64    68        2071        0
2072  140499          1      0        1     69    68        2072        0
2073  140736          0      0        0     85     0        2073        0
2074  140749          0      0        1     87    80        2074        0
2075  140973          1      0        0     64     0        2075        0
2076  140973          1      0        0     69     0        2076        0
2077  140986          0      0        0     87     0        2077        0
2078  140999          0      0        1     88    80        2078        0
2079  140999          1      0        1     44    68        2079        0
2080  140999          1      0        1     56    68        2080        0
2081  141001          1      0        3     64     0        2081        0
2082  141002          1      0        3     64   127        2082        0
2083  141236          0      0        0     88     0        2083        0
2084  141249          0      0        1     87    80        2084        0
2085  141473          1      0        0     44     0        2085        0
2086  141473          1      0        0     56     0        2086        0
2087  141486          0      0        0     87     0        2087        0
2088  141499          0      0        1     88    80        2088        0
2089  141499          1      0        1     59    68        2089        0
2090  141499          1      0        1     64    68        2090        0
2091  141736          0      0        0     88     0        2091        0
2092  141749          0      0        1     83    80        2092        0
2093  141973          1      0        0     59     0        2093        0
2094  141973          1      0        0     64     0        2094        0
2095  141986          0      0        0     83     0        2095        0
2096  141999          0      0        1     81    80        2096        0
2097  141999          1      0        1     64    68        2097        0
2098  141999          1      0        1     68    68        2098        0
2099  142236          0      0        0     81     0        2099        0
2100  142249          0      0        1     80    80        2100        0
2101  142473          1      0        0     64     0        2101        0
2102  142473          1      0        0     68     0        2102        0
2103  142486          0      0        0     80     0        2103        0
2104  142499          0      0        1     78    80        2104        0
2105  142499          1      0        1     42    68        2105        0
2106  142499          1      0        1     54    68        2106        0
2107  142501          1      0        3     64     0        2107        0
2108  142502          1      0        3     64   127        2108        0
2109  142973          0      0        0     78     0        2109        0
2110  142973          1      0        0     42     0        2110        0
2111  142973          1      0        0     54     0        2111        0
2112  142999          0      0        1     73    80        2112        0
2113  142999          1      0        1     61    68        2113        0
2114  142999          1      0        1     64    68        2114        0
2115  143236          0      0        0     73     0        2115        0
2116  143249          0      0        1     75    80        2116        0
2117  143473          1      0        0     61     0        2117        0
2118  143473          1      0        0     64     0        2118        0
2119  143486          0      0        0     75     0        2119        0
2120  143499          0      0        1     76    80        2120        0
2121  143499          1      0        1     66    68        2121        0
2122  143499          1      0        1     69    68        2122        0
2123  143736          0      0        0     76     0        2123        0
2124  143749          0      0        1     78    80        2124        0
2125  143973          1      0        0     66     0        2125        0
2126  143973          1      0        0     69     0        2126        0
2127  143986          0      0        0     78     0        2127        0
2128  143999          0      0        1     75    80        2128        0
2129  143999          0      0        1     71    80        2129        0
2130  143999          1      0        1     47    68        2130        0
2131  144001          1      0        3     64     0        2131        0
2132  144002          1      0        3     64   127        2132        0
2133  144473          0      0        0     71     0        2133        0
2134  144473          0      0        0     75     0        2134        0
2135  144473          1      0        0     47     0        2135        0
2136  144499          0      0        1     76    80        2136        0
2137  144499          0      0        1     73    80        2137        0
2138  144499          1      0        1     59    68        2138        0
2139  144499          1      0        1     63    68        2139        0
2140  144973          0      0        0     76     0        2140        0
2141  144973          0      0        0     73     0        2141        0
2142  144973          1      0        0     59     0        2142        0
2143  144973          1      0        0     63     0        2143        0
2144  144999          0      0        1     78    80        2144        0
2145  144999          0      0        1     75    80        2145        0
2146  144999          1      0        1     59    68        2146        0
2147  144999          1      0        1     63    68        2147        0
2148  145473          0      0        0     78     0        2148        0
2149  145473          0      0        0     75     0        2149        0
2150  145473          1      0        0     59     0        2150        0
2151  145473          1      0        0     63     0        2151        0
2152  145499          0      0        1     92    80        2152        0
2153  145499          0      0        1     83    80        2153        0
2154  145499          1      0        1     40    68        2154        0
2155  145499          1      0        1     52    68        2155        0
2156  145501          1      0        3     64     0        2156        0
2157  145502          1      0        3     64   127        2157        0
2158  145973          0      0        0     92     0        2158        0
2159  145973          0      0        0     83     0        2159        0
2160  145973          1      0        0     40     0        2160        0
2161  145973          1      0        0     52     0        2161        0
2162  145999          0      0        1     92    80        2162        0
2163  145999          0      0        1     83    80        2163        0
2164  145999          1      0        1     52    68        2164        0
2165  145999          1      0        1     56    68        2165        0
2166  145999          1      0        1     59    68        2166        0
2167  146473          0      0        0     83     0        2167        0
2168  146473          0      0        0     92     0        2168        0
2169  146473          1      0        0     52     0        2169        0
2170  146473          1      0        0     56     0        2170        0
2171  146473          1      0        0     59     0        2171        0
2172  146499          0      0        1     92    80        2172        0
2173  146499          0      0        1     83    80        2173        0
2174  146499          1      0        1     59    68        2174        0
2175  146499          1      0        1     64    68        2175        0
2176  146973          0      0        0     92     0        2176        0
2177  146973          0      0        0     83     0        2177        0
2178  146973          1      0        0     59     0        2178        0
2179  146973          1      0        0     64     0        2179        0
2180  146999          0      0        1     92    80        2180        0
2181  146999          0      0        1     83    80        2181        0
2182  146999          1      0        1     39    68        2182        0
2183  146999          1      0        1     51    68        2183        0
2184  147001          1      0        3     64     0        2184        0
2185  147002          1      0        3     64   127        2185        0
2186  147473          0      0        0     92     0        2186        0
2187  147473          0      0        0     83     0        2187        0
2188  147473          1      0        0     39     0        2188        0
2189  147473          1      0        0     51     0        2189        0
2190  147499          0      0        1     92    80        2190        0
2191  147499          0      0        1     83    80        2191        0
2192  147499          1      0        1     54    68        2192        0
2193  147499          1      0        1     59    68        2193        0
2194  147736          0      0        0     92     0        2194        0
2195  147736          0      0        0     83     0        2195        0
2196  147749          0      0        1     93    80        2196        0
2197  147749          0      0        1     85    80        2197        0
2198  147973          1      0        0     54     0        2198        0
2199  147973          1      0        0     59     0        2199        0
2200  147986          0      0        0     93     0        2200        0
2201  147986          0      0        0     85     0        2201        0
2202  147999          0      0        1     92    80        2202        0
2203  147999          0      0        1     83    80        2203        0
2204  147999          1      0        1     59    68        2204        0
2205  147999          1      0        1     63    68        2205        0
2206  148236          0      0        0     92     0        2206        0
2207  148236          0      0        0     83     0        2207        0
2208  148249          0      0        1     90    80        2208        0
2209  148249          0      0        1     81    80        2209        0
2210  148473          1      0        0     59     0        2210        0
2211  148473          1      0        0     63     0        2211        0
2212  148486          0      0        0     90     0        2212        0
2213  148486          0      0        0     81     0        2213        0
2214  148499          0      0        1     88    80        2214        0
2215  148499          0      0        1     80    80        2215        0
2216  148499          1      0        1     37    68        2216        0
2217  148499          1      0        1     49    68        2217        0
2218  148501          1      0        3     64     0        2218        0
2219  148502          1      0        3     64   127        2219        0
2220  148973          0      0        0     88     0        2220        0
2221  148973          0      0        0     80     0        2221        0
2222  148973          1      0        0     37     0        2222        0
2223  148973          1      0        0     49     0        2223        0
2224  148999          0      0        1     88    80        2224        0
2225  148999          1      0        1     61    68        2225        0
2226  148999          1      0        1     64    68        2226        0
2227  149236          0      0        0     88     0        2227        0
2228  149249          0      0        1     87    80        2228        0
2229  149473          1      0        0     61     0        2229        0
2230  149473          1      0        0     64     0        2230        0
2231  149486          0      0        0     87     0        2231        0
2232  149499          0      0        1     88    80        2232        0
2233  149499          1      0        1     64    68        2233        0
2234  149499          1      0        1     68    68        2234        0
2235  149736          0      0        0     88     0        2235        0
2236  149749          0      0        1     83    80        2236        0
2237  149973          1      0        0     64     0        2237        0
2238  149973          1      0        0     68     0        2238        0
2239  149986          0      0        0     83     0        2239        0
2240  149999          0      0        1     80    80        2240        0
2241  149999          1      0        1     44    68        2241        0
2242  149999          1      0        1     56    68        2242        0
2243  150001          1      0        3     64     0        2243        0
2244  150002          1      0        3     64   127        2244        0
2245  150236          0      0        0     80     0        2245        0
2246  150249          0      0        1     81    80        2246        0
2247  150473          1      0        0     44     0        2247        0
2248  150473          1      0        0     56     0        2248        0
2249  150486          0      0        0     81     0        2249        0
2250  150499          0      0        1     83    80        2250        0
2251  150499          1      0        1     63    68        2251        0
2252  150499          1      0        1     68    68        2252        0
2253  150736          0      0        0     83     0        2253        0
2254  150749          0      0        1     85    80        2254        0
2255  150973          1      0        0     63     0        2255        0
2256  150973          1      0        0     68     0        2256        0
2257  150986          0      0        0     85     0        2257        0
2258  150999          0      0        1     83    80        2258        0
2259  150999          1      0        1     68    68        2259        0
2260  150999          1      0        1     71    68        2260        0
2261  151236          0      0        0     83     0        2261        0
2262  151249          0      0        1     80    80        2262        0
2263  151473          1      0        0     68     0        2263        0
2264  151473          1      0        0     71     0        2264        0
2265  151486          0      0        0     80     0        2265        0
2266  151499          0      0        1     76    80        2266        0
2267  151499          1      0        1     45    68        2267        0
2268  151499          1      0        1     57    68        2268        0
2269  151501          1      0        3     64     0        2269        0
2270  151502          1      0        3     64   127        2270        0
2271  151973          0      0        0     76     0        2271        0
2272  151973          1      0        0     45     0        2272        0
2273  151973          1      0        0     57     0        2273        0
2274  151999          0      0        1     83    80        2274        0
2275  151999          1      0        1     61    68        2275        0
2276  151999          1      0        1     64    68        2276        0
2277  152236          0      0        0     83     0        2277        0
2278  152249          0      0        1     81    80        2278        0
2279  152473          1      0        0     61     0        2279        0
