      timestamp  track  channel  event  note  midi_percentage    id  sustain
3102     217249      0        0      1    81               68  3102        1
3103     217473      1        0      0    63                0  3103        1
3104     217473      1        0      0    66                0  3104        1
3105     217486      0        0      0    81                0  3105        1
3106     217499      0        0      1    80               68  3106        1
3107     217499      0        0      1    80               68  3107        1
3108     217499      1        0      1    49               40  3108        1
3109     217501      1        0      3    64                0  3109        0
3110     217502      1        0      3    64              127  3110        0
3111     217973      0        0      0    80                0  3111        1
3112     217973      0        0      0    80                0  3112        1
3113     217973      1        0      0    49                0  3113        1
3114     217999      0        0      1    80               68  3114        1
3115     217999      0        0      1    88               68  3115        1
3116     217999      1        0      1    61               40  3116        1
3117     217999      1        0      1    64               40  3117        1
3118     218236      0        0      0    88                0  3118        1
3119     218249      0        0      1    87               68  3119        1
3120     218473      0        0      0    80                0  3120        1
3121     218473      1        0      0    61                0  3121        1
3122     218473      1        0      0    64                0  3122        1
3123     218486      0        0      0    87                0  3123        1
3124     218499      0        0      1    80               68  3124        1
3125     218499      0        0      1    88               68  3125        1
3126     218499      1        0      1    68               40  3126        1
3127     218499      1        0      1    73               40  3127        1
3128     218736      0        0      0    88                0  3128        1
3129     218749      0        0      1    90               68  3129        1
3130     218973      0        0      0    80                0  3130        1
3131     218973      1        0      0    68                0  3131        1
3132     218973      1        0      0    73                0  3132        1
3133     218986      0        0      0    90                0  3133        1
3134     218999      0        0      1    80               68  3134        1
3135     218999      0        0      1    92               68  3135        1
3136     218999      1        0      1    56               40  3136        1
3137     219001      1        0      3    64                0  3137        0
3138     219002      1        0      3    64              127  3138        0
3139     219473      0        0      0    92                0  3139        1
3140     219473      0        0      0    80                0  3140        1
3141     219473      1        0      0    56                0  3141        1
3142     219499      0        0      1    80               68  3142        1
3143     219499      1        0      1    63               40  3143        1
3144     219499      1        0      1    68               40  3144        1
3145     219736      0        0      0    80                0  3145        1
3146     219749      0        0      1    81               68  3146        1
3147     219973      1        0      0    63                0  3147        1
3148     219973      1        0      0    68                0  3148        1
3149     219986      0        0      0    81                0  3149        1
3150     219999      0        0      1    80               68  3150        1
3151     219999      1        0      1    68               40  3151        1
3152     219999      1        0      1    71               40  3152        1
3153     220236      0        0      0    80                0  3153        1
3154     220249      0        0      1    78               68  3154        1
3155     220473      1        0      0    68                0  3155        1
3156     220473      1        0      0    71                0  3156        1
3157     220486      0        0      0    78                0  3157        1
3158     220499      0        0      1    76               68  3158        1
3159     220499      1        0      1    57               40  3159        1
3160     220501      1        0      3    64                0  3160        0
3161     220502      1        0      3    64              127  3161        0
3162     220973      0        0      0    76                0  3162        1
3163     220973      1        0      0    57                0  3163        1
3164     220999      0        0      1    76               68  3164        1
3165     220999      1        0      1    64               40  3165        1
3166     220999      1        0      1    69               40  3166        1
3167     221473      0        0      0    76                0  3167        1
3168     221473      1        0      0    64                0  3168        1
3169     221473      1        0      0    69                0  3169        1
3170     221499      0        0      1    76               68  3170        1
3171     221499      1        0      1    69               40  3171        1
3172     221499      1        0      1    73               40  3172        1
3173     221736      0        0      0    76                0  3173        1
3174     221749      0        0      1    75               68  3174        1
3175     221973      1        0      0    69                0  3175        1
3176     221973      1        0      0    73                0  3176        1
3177     221986      0        0      0    75                0  3177        1
3178     221999      0        0      1    73               68  3178        1
3179     221999      1        0      1    56               40  3179        1
3180     222001      1        0      3    64                0  3180        0
3181     222002      1        0      3    64              127  3181        0
3182     222473      0        0      0    73                0  3182        1
3183     222473      1        0      0    56                0  3183        1
3184     222499      0        0      1    75               68  3184        1
3185     222499      1        0      1    64               40  3185        1
3186     222499      1        0      1    68               40  3186        1
3187     222973      0        0      0    75                0  3187        1
3188     222973      1        0      0    64                0  3188        1
3189     222973      1        0      0    68                0  3189        1
3190     222999      0        0      1    75               68  3190        1
3191     222999      1        0      1    68               40  3191        1
3192     222999      1        0      1    71               40  3192        1
3193     223236      0        0      0    75                0  3193        1
3194     223249      0        0      1    76               68  3194        1
3195     223473      1        0      0    68                0  3195        1
3196     223473      1        0      0    71                0  3196        1
3197     223486      0        0      0    76                0  3197        1
3198     223499      0        0      1    78               68  3198        1
3199     223499      1        0      1    54               40  3199        1
3200     223501      1        0      3    64                0  3200        0
3201     223502      1        0      3    64              127  3201        0
3202     223973      0        0      0    78                0  3202        1
3203     223973      1        0      0    54                0  3203        1
3204     223999      0        0      1    78               68  3204        1
3205     223999      1        0      1    66               40  3205        1
3206     223999      1        0      1    69               40  3206        1
3207     224236      0        0      0    78                0  3207        1
3208     224249      0        0      1    80               68  3208        1
3209     224473      1        0      0    66                0  3209        1
3210     224473      1        0      0    69                0  3210        1
3211     224486      0        0      0    80                0  3211        1
3212     224499      0        0      1    78               68  3212        1
3213     224499      1        0      1    69               40  3213        1
3214     224499      1        0      1    73               40  3214        1
3215     224736      0        0      0    78                0  3215        1
3216     224749      0        0      1    80               68  3216        1
3217     224973      1        0      0    69                0  3217        1
3218     224973      1        0      0    73                0  3218        1
3219     224986      0        0      0    80                0  3219        1
3220     224999      0        0      1    78               68  3220        1
3221     224999      1        0      1    59               40  3221        1
3222     225001      1        0      3    64                0  3222        0
3223     225002      1        0      3    64              127  3223        0
3224     225473      1        0      0    59                0  3224        1
3225     225499      1        0      1    63               40  3225        1
3226     225499      1        0      1    66               40  3226        1
3227     225948      0        0      0    78                0  3227        1
3228     225973      1        0      0    63                0  3228        1
3229     225973      1        0      0    66                0  3229        1
3230     225999      0        0      1    80               68  3230        1
3231     225999      0        0      1    76               68  3231        1
3232     225999      1        0      1    66               40  3232        1
3233     225999      1        0      1    71               40  3233        1
3234     226236      0        0      0    80                0  3234        1
3235     226236      0        0      0    76                0  3235        1
3236     226249      0        0      1    81               68  3236        1
3237     226249      0        0      1    78               68  3237        1
3238     226473      1        0      0    66                0  3238        1
3239     226473      1        0      0    71                0  3239        1
3240     226486      0        0      0    81                0  3240        1
3241     226486      0        0      0    78                0  3241        1
3242     226499      0        0      1    76               68  3242        1
3243     226499      1        0      1    40               40  3243        1
3244     226499      1        0      1    52               40  3244        1
3245     226501      1        0      3    64                0  3245        0
3246     226502      1        0      3    64              127  3246        0
3247     226565      0        0      1    80               68  3247        1
3248     226632      0        0      1    83               68  3248        1
3249     226973      1        0      0    40                0  3249        1
3250     226973      1        0      0    52                0  3250        1
3251     226997      0        0      0    83                0  3251        1
3252     226997      0        0      0    80                0  3252        1
3253     226998      0        0      0    76                0  3253        1
3254     226999      0        0      1    83               68  3254        1
3255     226999      0        0      1    92               68  3255        1
3256     226999      1        0      1    52               40  3256        1
3257     226999      1        0      1    56               40  3257        1
3258     226999      1        0      1    59               40  3258        1
3259     227236      0        0      0    92                0  3259        1
3260     227249      0        0      1    90               68  3260        1
3261     227473      0        0      0    83                0  3261        1
3262     227473      1        0      0    52                0  3262        1
3263     227473      1        0      0    56                0  3263        1
3264     227473      1        0      0    59                0  3264        1
3265     227486      0        0      0    90                0  3265        1
3266     227499      0        0      1    83               68  3266        1
3267     227499      0        0      1    92               68  3267        1
3268     227499      1        0      1    59               40  3268        1
3269     227499      1        0      1    64               40  3269        1
3270     227736      0        0      0    92                0  3270        1
3271     227749      0        0      1    93               68  3271        1
3272     227973      0        0      0    83                0  3272        1
3273     227973      1        0      0    59                0  3273        1
3274     227973      1        0      0    64                0  3274        1
3275     227986      0        0      0    93                0  3275        1
3276     227999      0        0      1    90               68  3276        1
3277     227999      0        0      1    95               68  3277        1
3278     227999      0        0      1    83               68  3278        1
3279     227999      1        0      1    39               40  3279        1
3280     227999      1        0      1    51               40  3280        1
3281     228001      1        0      3    64                0  3281        0
3282     228002      1        0      3    64              127  3282        0
3283     228473      0        0      0    95                0  3283        1
3284     228473      0        0      0    83                0  3284        1
3285     228473      0        0      0    90                0  3285        1
3286     228473      1        0      0    39                0  3286        1
3287     228473      1        0      0    51                0  3287        1
3288     228499      0        0      1    83               68  3288        1
3289     228499      1        0      1    54               40  3289        1
3290     228499      1        0      1    59               40  3290        1
3291     228736      0        0      0    83                0  3291        1
3292     228749      0        0      1    85               68  3292        1
3293     228973      1        0      0    54                0  3293        1
3294     228973      1        0      0    59                0  3294        1
3295     228986      0        0      0    85                0  3295        1
3296     228999      0        0      1    83               68  3296        1
3297     228999      1        0      1    59               40  3297        1
3298     228999      1        0      1    63               40  3298        1
3299     229236      0        0      0    83                0  3299        1
3300     229249      0        0      1    81               68  3300        1
3301     229473      1        0      0    59                0  3301        1
3302     229473      1        0      0    63                0  3302        1
3303     229486      0        0      0    81                0  3303        1
3304     229499      0        0      1    76               68  3304        1
3305     229499      0        0      1    80               68  3305        1
3306     229499      1        0      1    37               40  3306        1
3307     229499      1        0      1    49               40  3307        1
3308     229501      1        0      3    64                0  3308        0
3309     229502      1        0      3    64              127  3309        0
3310     229973      0        0      0    76                0  3310        1
3311     229973      0        0      0    80                0  3311        1
3312     229973      1        0      0    37                0  3312        1
3313     229973      1        0      0    49                0  3313        1
3314     229999      0        0      1    80               68  3314        1
3315     229999      0        0      1    88               68  3315        1
3316     229999      1        0      1    61               40  3316        1
3317     229999      1        0      1    64               40  3317        1
3318     230236      0        0      0    88                0  3318        1
3319     230249      0        0      1    87               68  3319        1
3320     230473      0        0      0    80                0  3320        1
3321     230473      1        0      0    61                0  3321        1
3322     230473      1        0      0    64                0  3322        1
3323     230486      0        0      0    87                0  3323        1
3324     230499      0        0      1    80               68  3324        1
3325     230499      0        0      1    88               68  3325        1
3326     230499      1        0      1    64               40  3326        1
3327     230499      1        0      1    68               40  3327        1
3328     230736      0        0      0    88                0  3328        1
3329     230749      0        0      1    90               68  3329        1
3330     230973      0        0      0    80                0  3330        1
3331     230973      1        0      0    64                0  3331        1
3332     230973      1        0      0    68                0  3332        1
3333     230986      0        0      0    90                0  3333        1
3334     230999      0        0      1    92               68  3334        1
3335     230999      0        0      1    80               68  3335        1
3336     230999      1        0      1    44               40  3336        1
3337     230999      1        0      1    56               40  3337        1
3338     231001      1        0      3    64                0  3338        0
3339     231002      1        0      3    64              127  3339        0
3340     231236      0        0      0    80                0  3340        1
3341     231249      0        0      1    81               68  3341        1
3342     231473      0        0      0    92                0  3342        1
3343     231473      1        0      0    44                0  3343        1
3344     231473      1        0      0    56                0  3344        1
3345     231486      0        0      0    81                0  3345        1
3346     231499      0        0      1    80               68  3346        1
3347     231499      1        0      1    63               40  3347        1
3348     231499      1        0      1    68               40  3348        1
3349     231736      0        0      0    80                0  3349        1
3350     231749      0        0      1    78               68  3350        1
3351     231973      1        0      0    63                0  3351        1
3352     231973      1        0      0    68                0  3352        1
3353     231986      0        0      0    78                0  3353        1
3354     231999      0        0      1    76               68  3354        1
3355     231999      1        0      1    68               40  3355        1
3356     231999      1        0      1    71               40  3356        1
3357     232236      0        0      0    76                0  3357        1
3358     232249      0        0      1    75               68  3358        1
3359     232473      1        0      0    68                0  3359        1
3360     232473      1        0      0    71                0  3360        1
3361     232486      0        0      0    75                0  3361        1
3362     232499      0        0      1    73               68  3362        1
3363     232499      1        0      1    57               40  3363        1
3364     232501      1        0      3    64                0  3364        0
3365     232502      1        0      3    64              127  3365        0
3366     232973      0        0      0    73                0  3366        1
3367     232973      1        0      0    57                0  3367        1
3368     232999      0        0      1    75               68  3368        1
3369     232999      1        0      1    64               40  3369        1
3370     232999      1        0      1    69               40  3370        1
3371     233473      0        0      0    75                0  3371        1
3372     233499      0        0      1    76               68  3372        1
3373     233736      0        0      0    76                0  3373        1
3374     233749      0        0      1    78               68  3374        1
3375     233948      1        0      0    64                0  3375        1
3376     233948      1        0      0    69                0  3376        1
3377     233986      0        0      0    78                0  3377        1
3378     233999      0        0      1    71               68  3378        1
3379     233999      1        0      1    56               40  3379        1
3380     234001      1        0      3    64                0  3380        0
3381     234002      1        0      3    64              127  3381        0
3382     234473      1        0      0    56                0  3382        1
3383     234499      0        0      1    76               49  3383        1
3384     234499      1        0      1    64               40  3384        1
3385     234499      1        0      1    68               40  3385        1
3386     235186      0        0      0    71                0  3386        1
3387     235211      0        0      0    76                0  3387        1
3388     235249      0        0      1    75               68  3388        1
3389     235448      1        0      0    64                0  3389        1
3390     235448      1        0      0    68                0  3390        1
3391     235486      0        0      0    75                0  3391        1
3392     235499      0        0      1    73               68  3392        1
3393     235499      1        0      1    57               40  3393        1
3394     235501      1        0      3    64                0  3394        0
3395     235502      1        0      3    64              127  3395        0
3396     235973      0        0      0    73                0  3396        1
3397     235973      1        0      0    57                0  3397        1
3398     235999      0        0      1    75               68  3398        1
3399     235999      1        0      1    64               40  3399        1
3400     235999      1        0      1    69               40  3400        1
3401     236473      0        0      0    75                0  3401        1
3402     236499      0        0      1    76               68  3402        1
3403     236736      0        0      0    76                0  3403        1
3404     236749      0        0      1    78               68  3404        1
3405     236948      1        0      0    64                0  3405        1
3406     236948      1        0      0    69                0  3406        1
3407     236986      0        0      0    78                0  3407        1
3408     236999      0        0      1    71               68  3408        1
3409     236999      1        0      1    56               40  3409        1
3410     237001      1        0      3    64                0  3410        0
3411     237002      1        0      3    64              127  3411        0
3412     237473      1        0      0    56                0  3412        1
3413     237499      1        0      1    64               40  3413        1
3414     237499      1        0      1    68               40  3414        1
3415     237948      0        0      0    71                0  3415        1
3416     237999      0        0      1    88               68  3416        1
3417     237999      0        0      1    76               68  3417        1
3418     238236      0        0      0    88                0  3418        1
3419     238236      0        0      0    76                0  3419        1
3420     238249      0        0      1    87               68  3420        1
3421     238249      0        0      1    75               68  3421        1
3422     238448      1        0      0    64                0  3422        1
3423     238448      1        0      0    68                0  3423        1
3424     238486      0        0      0    87                0  3424        1
3425     238486      0        0      0    75                0  3425        1
3426     238499      0        0      1    85               68  3426        1
3427     238499      0        0      1    73               68  3427        1
3428     238499      1        0      1    45               40  3428        1
3429     238499      1        0      1    57               40  3429        1
3430     238501      1        0      3    64                0  3430        0
3431     238502      1        0      3    64              127  3431        0
3432     238973      0        0      0    85                0  3432        1
3433     238973      0        0      0    73                0  3433        1
3434     238973      1        0      0    45                0  3434        1
3435     238973      1        0      0    57                0  3435        1
3436     238999      0        0      1    87               68  3436        1
3437     238999      0        0      1    75               68  3437        1
3438     238999      1        0      1    52               40  3438        1
3439     238999      1        0      1    57               40  3439        1
3440     238999      1        0      1    61               40  3440        1
3441     239473      0        0      0    75                0  3441        1
3442     239473      0        0      0    87                0  3442        1
3443     239499      0        0      1    76               68  3443        1
3444     239499      0        0      1    88               68  3444        1
3445     239736      0        0      0    76                0  3445        1
3446     239736      0        0      0    88                0  3446        1
3447     239749      0        0      1    78               68  3447        1
3448     239749      0        0      1    90               68  3448        1
3449     239948      1        0      0    52                0  3449        1
3450     239948      1        0      0    57                0  3450        1
3451     239948      1        0      0    61                0  3451        1
3452     239986      0        0      0    90                0  3452        1
3453     239986      0        0      0    78                0  3453        1
3454     239999      0        0      1    83               68  3454        1
3455     239999      0        0      1    71               68  3455        1
3456     239999      1        0      1    44               40  3456        1
3457     239999      1        0      1    56               40  3457        1
3458     240001      1        0      3    64                0  3458        0
3459     240002      1        0      3    64              127  3459        0
3460     240473      0        0      0    83                0  3460        1
3461     240473      0        0      0    71                0  3461        1
3462     240473      1        0      0    44                0  3462        1
3463     240473      1        0      0    56                0  3463        1
3464     240499      0        0      1    88               68  3464        1
3465     240499      0        0      1    76               68  3465        1
3466     240499      1        0      1    59               40  3466        1
3467     240499      1        0      1    64               40  3467        1
3468     240499      1        0      1    68               40  3468        1
3469     240973      0        0      0    76                0  3469        1
3470     240973      0        0      0    88                0  3470        1
3471     240999      0        0      1    78               68  3471        1
3472     240999      0        0      1    90               68  3472        1
3473     241236      0        0      0    78                0  3473        1
3474     241236      0        0      0    90                0  3474        1
3475     241249      0        0      1    80               68  3475        1
3476     241249      0        0      1    92               68  3476        1
3477     241448      1        0      0    59                0  3477        1
3478     241448      1        0      0    64                0  3478        1
3479     241448      1        0      0    68                0  3479        1
3480     241486      0        0      0    92                0  3480        1
3481     241486      0        0      0    80                0  3481        1
3482     241499      0        0      1    93               68  3482        1
3483     241499      0        0      1    81               68  3483        1
3484     241499      1        0      1    42               40  3484        1
3485     241499      1        0      1    54               40  3485        1
3486     241501      1        0      3    64                0  3486        0
3487     241973      0        0      0    81                0  3487        0
3488     241973      0        0      0    93                0  3488        0
3489     241973      1        0      0    42                0  3489        0
3490     241973      1        0      0    54                0  3490        0
3491     241999      0        0      1    81               68  3491        0
3492     241999      0        0      1    93               68  3492        0
3493     241999      1        0      1    61               40  3493        0
3494     241999      1        0      1    66               40  3494        0
3495     242236      0        0      0    81                0  3495        0
3496     242236      0        0      0    93                0  3496        0
3497     242249      0        0      1    80               68  3497        0
3498     242249      0        0      1    92               68  3498        0
3499     242473      1        0      0    61                0  3499        0
3500     242473      1        0      0    66                0  3500        0
3501     242486      0        0      0    80                0  3501        0
3502     242486      0        0      0    92                0  3502        0
3503     242499      0        0      1    78               68  3503        0
3504     242499      0        0      1    90               68  3504        0
3505     242499      1        0      1    35               40  3505        0
3506     242499      1        0      1    47               40  3506        0
3507     242736      0        0      0    78                0  3507        0
3508     242736      0        0      0    90                0  3508        0
3509     242749      0        0      1    76               68  3509        0
3510     242749      0        0      1    88               68  3510        0
3511     242973      1        0      0    35                0  3511        0
3512     242973      1        0      0    47                0  3512        0
3513     242986      0        0      0    76                0  3513        0
3514     242986      0        0      0    88                0  3514        0
3515     242999      0        0      1    76               68  3515        0
3516     242999      0        0      1    88               68  3516        0
3517     242999      1        0      1    40               90  3517        0
3518     243002      1        0      3    64              127  3518        0
3519     243498      1        0      0    40                0  3519        1
3520     243499      1        0      1    59               40  3520        1
3521     243499      1        0      1    64               40  3521        1
3522     243973      1        0      0    59                0  3522        1
3523     243973      1        0      0    64                0  3523        1
3524     243999      1        0      1    64               40  3524        1
3525     243999      1        0      1    68               40  3525        1
3526     244423      0        0      0    88                0  3526        1
3527     244423      0        0      0    76                0  3527        1
3528     244473      1        0      0    64                0  3528        1
3529     244473      1        0      0    68                0  3529        1
3530     244499      1        0      1    52               40  3530        1
3531     244501      1        0      3    64                0  3531        0
3532     244502      1        0      3    64              127  3532        0
3533     244973      1        0      0    52                0  3533        1
3534     244999      1        0      1    59               40  3534        1
3535     244999      1        0      1    64               40  3535        1
3536     245473      1        0      0    59                0  3536        1
3537     245473      1        0      0    64                0  3537        1
3538     245499      1        0      1    64               40  3538        1
3539     245499      1        0      1    68               40  3539        1
3540     245973      1        0      0    64                0  3540        1
3541     245973      1        0      0    68                0  3541        1
3542     245999      1        0      1    52               40  3542        1
3543     246001      1        0      3    64                0  3543        0
3544     246002      1        0      3    64              127  3544        0
3545     246503      1        0      0    52                0  3545        1
3546     246530      1        0      1    59               40  3546        1
3547     246530      1        0      1    64               40  3547        1
3548     247034      1        0      0    59                0  3548        1
3549     247034      1        0      0    64                0  3549        1
3550     247061      1        0      1    64               40  3550        1
3551     247061      1        0      1    68               40  3551        1
3552     247565      1        0      0    64                0  3552        1
3553     247565      1        0      0    68                0  3553        1
3554     247592      1        0      1    68               40  3554        1
3555     247592      1        0      1    71               40  3555        1
3556     248119      1        0      0    68                0  3556        1
3557     248119      1        0      0    71                0  3557        1
3558     248148      1        0      1    71               40  3558        1
3559     248148      1        0      1    76               40  3559        1
3560     248704      0        0      1    80               68  3560        1
3561     248704      0        0      1    76               68  3561        1
3562     248982      0        0      0    80                0  3562        1
3563     248982      0        0      0    76                0  3563        1
3564     248998      0        0      1    81               68  3564        1
3565     249232      1        0      0    71                0  3565        1
3566     249232      1        0      0    76                0  3566        1
3567     249276      0        0      0    81                0  3567        1
3568     249292      1        0      1    76               68  3568        1
3569     249293      1        0      3    64                0  3569        0
3570     249294      1        0      3    64              127  3570        0
3571     249369      0        0      1    95               68  3571        1
3572     249369      1        0      1    80               68  3572        1
3573     249446      1        0      1    83               68  3573        1
3574     249878      0        0      0    95                0  3574        1
3575     249880      0        0      1    83               68  3575        1
3576     249880      0        0      1    95               68  3576        1
3577     250438      0        0      0    83                0  3577        1
3578     250438      0        0      0    95                0  3578        1
3579     250468      0        0      1    83               68  3579        1
3580     250468      0        0      1    95               68  3580        1
3581     251026      0        0      0    83                0  3581        1
3582     251026      0        0      0    95                0  3582        1
3583     251054      1        0      0    80                0  3583        1
3584     251054      1        0      0    83                0  3584        1
3585     251055      1        0      0    76                0  3585        1
3586     251056      0        0      1    83               68  3586        1
3587     251056      1        0      1    71               68  3587        1
3588     251058      1        0      3    64                0  3588        0
3589     251059      1        0      3    64              127  3589        0
3590     251134      0        0      1    95               68  3590        1
3591     251134      1        0      1    75               68  3591        1
3592     251211      1        0      1    78               68  3592        1
3593     251642      0        0      0    95                0  3593        1
3594     251643      0        0      0    83                0  3594        1
3595     251645      0        0      1    83               68  3595        1
3596     251645      0        0      1    95               68  3596        1
3597     251923      0        0      0    83                0  3597        1
3598     251923      0        0      0    95                0  3598        1
3599     251939      0        0      1    85               68  3599        1
3600     251939      0        0      1    97               68  3600        1
3601     252217      0        0      0    85                0  3601        1
3602     252217      0        0      0    97                0  3602        1
3603     252233      0        0      1    83               68  3603        1
3604     252233      0        0      1    95               68  3604        1
3605     252511      0        0      0    83                0  3605        1
3606     252511      0        0      0    95                0  3606        1
3607     252527      0        0      1    81               68  3607        1
3608     252527      0        0      1    93               68  3608        1
3609     252805      0        0      0    81                0  3609        1
3610     252805      0        0      0    93                0  3610        1
3611     252819      1        0      0    75                0  3611        1
3612     252819      1        0      0    78                0  3612        1
3613     252820      1        0      0    71                0  3613        1
3614     252821      0        0      1    80               68  3614        1
3615     252821      1        0      1    73               68  3615        1
3616     252822      1        0      3    64                0  3616        0
3617     252824      1        0      3    64              127  3617        0
3618     252898      0        0      1    92               68  3618        1
3619     252898      1        0      1    76               68  3619        1
3620     252976      1        0      1    80               68  3620        1
3621     253407      0        0      0    92                0  3621        1
3622     253408      0        0      0    80                0  3622        1
3623     253409      0        0      1    80               68  3623        1
3624     253409      0        0      1    92               68  3624        1
3625     253967      0        0      0    80                0  3625        1
3626     253967      0        0      0    92                0  3626        1
3627     253998      0        0      1    80               68  3627        1
3628     253998      0        0      1    92               68  3628        1
3629     254555      0        0      0    80                0  3629        1
3630     254555      0        0      0    92                0  3630        1
3631     254583      1        0      0    76                0  3631        1
3632     254583      1        0      0    80                0  3632        1
3633     254585      1        0      0    73                0  3633        1
3634     254586      0        0      1    80               68  3634        1
3635     254586      1        0      1    68               68  3635        1
3636     254587      1        0      3    64                0  3636        0
3637     254588      1        0      3    64              127  3637        0
3638     254663      0        0      1    92               68  3638        1
3639     254663      1        0      1    71               68  3639        1
3640     254740      1        0      1    75               68  3640        1
3641     255172      0        0      0    92                0  3641        1
3642     255173      0        0      0    80                0  3642        1
3643     255174      0        0      1    80               68  3643        1
3644     255174      0        0      1    92               68  3644        1
3645     255452      0        0      0    80                0  3645        1
3646     255452      0        0      0    92                0  3646        1
3647     255468      0        0      1    81               68  3647        1
3648     255468      0        0      1    93               68  3648        1
3649     255746      0        0      0    81                0  3649        1
3650     255746      0        0      0    93                0  3650        1
3651     255762      0        0      1    80               68  3651        1
3652     255762      0        0      1    92               68  3652        1
3653     256041      0        0      0    80                0  3653        1
3654     256041      0        0      0    92                0  3654        1
3655     256056      0        0      1    78               68  3655        1
3656     256056      0        0      1    90               68  3656        1
3657     256335      0        0      0    78                0  3657        1
3658     256335      0        0      0    90                0  3658        1
3659     256348      1        0      0    71                0  3659        1
3660     256348      1        0      0    75                0  3660        1
3661     256349      1        0      0    68                0  3661        1
3662     256351      0        0      1    69               68  3662        1
3663     256352      1        0      3    64                0  3663        0
3664     256353      1        0      3    64              127  3664        0
3665     256428      0        0      1    73               68  3665        1
3666     256505      0        0      1    76               68  3666        1
3667     256585      0        0      1    88               68  3667        1
3668     258113      0        0      0    88                0  3668        1
3669     258113      0        0      0    73                0  3669        1
3670     258113      0        0      0    76                0  3670        1
3671     258114      0        0      0    69                0  3671        1
3672     258115      0        0      1    68               68  3672        1
3673     258115      1        0      1    56               68  3673        1
3674     258117      1        0      3    64                0  3674        0
3675     258118      1        0      3    64              127  3675        0
3676     258138      1        0      1    59               68  3676        1
3677     258161      1        0      1    64               68  3677        1
3678     258176      0        0      1    71               68  3678        1
3679     258240      0        0      1    76               68  3679        1
3680     258350      0        0      0    71                0  3680        1
3681     258352      0        0      0    68                0  3681        1
3682     258352      0        0      0    76                0  3682        1
3683     258353      0        0      1    71               68  3683        1
3684     258578      0        0      0    71                0  3684        1
3685     258591      0        0      1    69               68  3685        1
3686     258816      0        0      0    69                0  3686        1
